card-link--3ssYv href,heading--2eONR,details--1GUIn,premium-member--3Qd1D,price--3SnqI,updated-time--1DbCk
https://ikman.lk/en/ad/brand-new-modern-super-luxury-house-piliyandala-for-sale-colombo-174,Brand New Modern super luxury House-piliyandala,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 56,000,000",4 days
https://ikman.lk/en/ad/brand-new-2-storey-luxury-house-for-sale-in-polgasowita-for-sale-colombo,Brand New 2-Storey Luxury House for Sale in Polgasowita,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 36,500,000",4 days
https://ikman.lk/en/ad/brand-new-solid-modern-super-luxury-2-story-house-werahara-for-sale-colombo,Brand New solid Modern super luxury 2 Story House werahara,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 62,500,000",4 days
https://ikman.lk/en/ad/brand-new-modern-super-luxury-2-storey-house-for-sale-piliyandala-city-for-sale-colombo-2,Brand New Modern Super Luxury 2 Storey House for Sale - Piliyandala City,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 41,000,000",4 days
https://ikman.lk/en/ad/brand-new-solid-modern-super-2-storey-house-piliyandala-for-sale-colombo,Brand New Solid Modern Super 2 Storey House-Piliyandala,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 55,000,000",4 days
https://ikman.lk/en/ad/brand-new-modern-super-luxury-2-storey-house-piliyandala-town-for-sale-colombo,Brand New Modern Super Luxury 2 Storey House-Piliyandala Town,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 63,000,000",4 days
https://ikman.lk/en/ad/spacious-house-sale-in-piliyandala-town-for-sale-colombo-2,Spacious House Sale in Piliyandala Town,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 42,000,000",4 days
https://ikman.lk/en/ad/ati-nviin-pnnyee-angsmpuurnn-nv-demhl-nivs-piliyndlin-for-sale-colombo,අති නවීන පන්නයේ අංගසම්පූර්ණ නව දෙමහල් නිවස පිලියන්දලින්,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 48,000,000",4 days
https://ikman.lk/en/ad/brand-new-solid-modern-super-luxury-2-story-house-piliyandala-for-sale-colombo-163,Brand New solid Modern super luxury 2 Story House-piliyandala,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 45,000,000",4 days
https://ikman.lk/en/ad/solid-spacious-house-for-sale-in-piliyandala-town-near-moratuwa-road-for-sale-colombo-1,Solid Spacious House for Sale in Piliyandala Town Near Moratuwa Road,Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 55,000,000",4 days
https://ikman.lk/en/ad/unique-design-house-positioned-on-piliyandala-120-road-for-sale-for-sale-colombo,"Unique Design House, Positioned on Piliyandala 120 Road for Sale",Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 38,000,000",4 days
https://ikman.lk/en/ad/uss-nimaevumkin-yut-sundr-nivsk-vikinniimtt-piliyndlin-for-sale-colombo,උසස් නිමැවුමකින් යුත සුන්දර නිවසක් විකිණීමට පිලියන්දලින්,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 20,000,000",4 days
https://ikman.lk/en/ad/luxury-house-for-sale-in-colombo-7-for-sale-colombo-14,Luxury House For Sale In Colombo 7,Bedrooms: 4 | Bathrooms: 3,,"Rs 200,000,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-dehiwala-for-sale-colombo-3477,House for Sale in Dehiwala,Bedrooms: 8 | Bathrooms: 6,MEMBER,"Rs 320,000,000",4 days
https://ikman.lk/en/ad/3-bedrooms-solid-house-for-sale-in-piliyandala-dampe-for-sale-colombo-11,3 Bedrooms Solid House for sale in Piliyandala Dampe,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 28,000,000",4 days
https://ikman.lk/en/ad/luxury-modern-house-for-sale-in-kottawa-for-sale-colombo-3,Luxury Modern House for Sale in Kottawa,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 36,500,000",4 days
https://ikman.lk/en/ad/luxury-modern-house-for-sale-in-piliyandala-for-sale-colombo-134,Luxury Modern House for Sale in Piliyandala,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 36,500,000",4 days
https://ikman.lk/en/ad/single-storey-house-for-sale-in-wellampitiya-for-sale-colombo-864,Single Storey House for Sale in Wellampitiya,Bedrooms: 2 | Bathrooms: 1,MEMBER,"Rs 7,800,000",4 days
https://ikman.lk/en/ad/brand-new-house-with-slab-for-sale-in-wellampitiya-for-sale-colombo-135,Brand New House with Slab for Sale in Wellampitiya,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 13,500,000",4 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-wellampitiya-for-sale-colombo-1069,Two Storey House for Sale in Wellampitiya,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 19,000,000",4 days
https://ikman.lk/en/ad/dh1296-architect-designed-three-storey-house-for-sale-in-talawatugoda-for-sale-colombo-2,(DH1296) Architect Designed Three Storey House for Sale in Talawatugoda,Bedrooms: 4 | Bathrooms: 6,MEMBER,"Rs 60,000,000",4 days
https://ikman.lk/en/ad/two-story-house-for-sale-in-piliyandala-for-sale-colombo-439,Two Story House For Sale In Piliyandala,Bedrooms: 7 | Bathrooms: 3,MEMBER,"Rs 35,000,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-raththanapitiya-for-sale-colombo-2,House For Sale In Raththanapitiya,Bedrooms: 2 | Bathrooms: 1,MEMBER,"Rs 30,000,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-maharagama-arewwala-for-sale-colombo-7,House For Sale In Maharagama Arewwala,Bedrooms: 4 | Bathrooms: 1,MEMBER,"Rs 14,000,000",4 days
https://ikman.lk/en/ad/two-story-house-for-sale-in-dehiwala-aththidiya-for-sale-colombo-1,Two Story House For Sale In Dehiwala Aththidiya,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 90,000,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-maharagama-for-sale-colombo-1951,House For Sale In Maharagama,Bedrooms: 8 | Bathrooms: 4,MEMBER,"Rs 66,500,000",4 days
https://ikman.lk/en/ad/luxury-three-story-house-for-sale-in-boralesgamuwa-for-sale-colombo-5,Luxury Three Story House For Sale In Boralesgamuwa,Bedrooms: 7 | Bathrooms: 3,MEMBER,"Rs 150,000,000",4 days
https://ikman.lk/en/ad/two-story-house-for-sale-in-maharagama-for-sale-colombo-159,Two Story House For Sale In Maharagama 🏘️🏘️,Bedrooms: 7 | Bathrooms: 2,MEMBER,"Rs 135,000,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-kelaniya-pilapitiya-for-sale-colombo,House For Sale In Kelaniya Pilapitiya,Bedrooms: 6 | Bathrooms: 3,MEMBER,"Rs 45,000,000",4 days
https://ikman.lk/en/ad/two-story-house-for-sale-in-boralesgamuwa-for-sale-colombo-187,Two Story House For Sale In Boralesgamuwa,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 33,000,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-kottawa-rukmalgama-for-sale-colombo-2,House For Sale In Kottawa Rukmalgama,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 37,500,000",4 days
https://ikman.lk/en/ad/brand-new-house-for-sale-in-piliyandala-for-sale-colombo-775,Brand New House For Sale In Piliyandala,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 31,000,000",4 days
https://ikman.lk/en/ad/two-story-house-for-sale-in-boralesgamuwa-werahera-for-sale-colombo-3,Two Story House For Sale In Boralesgamuwa werahera,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 49,500,000",4 days
https://ikman.lk/en/ad/single-house-for-sale-in-pannipitiya-arewwala-for-sale-colombo-1,Single House for Sale in Pannipitiya Arewwala,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 35,000,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-boralesgamuwa-werahera-for-sale-colombo-2,House For Sale In Boralesgamuwa Werahera,Bedrooms: 2 | Bathrooms: 1,MEMBER,"Rs 12,000,000",4 days
https://ikman.lk/en/ad/single-storey-house-for-sale-in-colombo-09-for-sale-colombo-64,Single Storey House for Sale in Colombo 09,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 19,000,000",4 days
https://ikman.lk/en/ad/furnished-beautiful-house-for-sale-maharagama-for-sale-colombo,Furnished Beautiful house For Sale Maharagama,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 55,000,000",4 days
https://ikman.lk/en/ad/two-story-house-for-sale-in-panipitiya-rathmaldaniya-road-for-sale-colombo-1,Two Story House For Sale In Panipitiya Rathmaldaniya Road,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 61,000,000",4 days
https://ikman.lk/en/ad/brand-new-3-bedrooms-house-for-sale-in-piliyandala-kesbawa-for-sale-colombo-35,Brand new 3 Bedrooms House for sale in Piliyandala Kesbawa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 25,000,000",4 days
https://ikman.lk/en/ad/tnimhl-nivsk-vikinniimtt-homgm-munmlee-maargyee-for-sale-colombo,තනිමහල් නිවසක් විකිණීමට හොමගම මුනමලේ මාර්ගයේ.,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 14,000,000",4 days
https://ikman.lk/en/ad/31-perch-luxury-home-for-sale-nugegoda-for-sale-colombo,31 Perch Luxury Home for Sale – Nugegoda,Bedrooms: 5 | Bathrooms: 8,MEMBER,"Rs 270,000,000",4 days
https://ikman.lk/en/ad/luxury-home-for-sale-in-kaduwela-for-sale-colombo,Luxury Home for Sale in Kaduwela,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 43,000,000",4 days
https://ikman.lk/en/ad/2br-house-for-sale-in-athurugiriya-for-sale-colombo,2BR House for Sale in Athurugiriya,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 28,500,000",4 days
https://ikman.lk/en/ad/brand-new-uncommon-designed-2-story-house-for-sale-in-piliyandala-for-sale-colombo-1,Brand New Uncommon Designed 2 Story House for Sale in Piliyandala,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 36,500,000",4 days
https://ikman.lk/en/ad/modern-3-bedroom-house-for-sale-athurugiriya-for-sale-colombo-19,Modern 3 Bedroom House for Sale – Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 28,500,000",4 days
https://ikman.lk/en/ad/luxury-home-with-swimming-pool-oruwala-athurugiriya-for-sale-colombo,"Luxury Home with Swimming Pool – Oruwala, Athurugiriya",Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 68,500,000",4 days
https://ikman.lk/en/ad/brand-new-house-sale-athurugiriya-for-sale-colombo-90,Brand New House Sale Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 28,500,000",4 days
https://ikman.lk/en/ad/brand-new-super-luxury-two-story-house-for-sale-in-boralesgamuwa-for-sale-colombo-1,Brand New Super Luxury Two Story House for Sale in Boralesgamuwa,Bedrooms: 4 | Bathrooms: 5,MEMBER,"Rs 109,000,000",4 days
https://ikman.lk/en/ad/half-built-house-for-sale-in-kolonnawa-for-sale-colombo-3,Half Built House for Sale in Kolonnawa,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 30,000,000",4 days
https://ikman.lk/en/ad/brand-new-single-storey-house-for-sale-in-wellampitiya-for-sale-colombo-33,Brand New Single Storey House for Sale in Wellampitiya,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 16,500,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-wellampitiya-for-sale-colombo-4905,House for Sale in Wellampitiya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 9,300,000",4 days
https://ikman.lk/en/ad/single-storey-brand-new-house-for-sale-in-kotikawatta-for-sale-colombo-5,Single Storey Brand New House for Sale in Kotikawatta,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 12,000,000",4 days
https://ikman.lk/en/ad/single-storey-house-for-sale-in-gothatuwa-for-sale-colombo-57,Single Storey House for Sale in Gothatuwa,Bedrooms: 4 | Bathrooms: 1,MEMBER,"Rs 23,000,000",4 days
https://ikman.lk/en/ad/architecture-modern-design-two-storey-luxury-house-in-piliyandala-for-sale-colombo,Architecture Modern Design Two Storey Luxury House in Piliyandala,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 42,000,000",4 days
https://ikman.lk/en/ad/nawala-luxurious-house-for-sale-for-sale-colombo-8,Nawala Luxurious House For Sale.,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 170,000,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-rajagiriya-for-sale-colombo-1273,House for Sale in Rajagiriya,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 50,000,000",4 days
https://ikman.lk/en/ad/colombo-05-luxurious-house-for-sale-for-sale-colombo-16,Colombo 05 Luxurious House for Sale,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 250,000,000",4 days
https://ikman.lk/en/ad/luxury-2-storey-house-for-sale-in-rukmalgama-kottawa-for-sale-colombo,Luxury 2-Storey House for Sale in Rukmalgama – Kottawa,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 34,500,000",4 days
https://ikman.lk/en/ad/luxury-2-storey-house-for-sale-in-rukmalgama-near-athurugiriya-for-sale-colombo-1,Luxury 2-Storey House for Sale in Rukmalgama – Near Athurugiriya,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 34,500,000",4 days
https://ikman.lk/en/ad/three-story-house-for-sale-in-nawala-for-sale-colombo-3,Three Story House for Sale in Nawala,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 102,000,000",4 days
https://ikman.lk/en/ad/modern-single-story-house-for-sale-athurugiriya-for-sale-colombo-10,Modern Single-Story House for Sale – Athurugiriya,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 24,800,000",4 days
https://ikman.lk/en/ad/ph366-three-storey-house-for-sale-in-nugegoda-delkada-for-sale-colombo-1,(PH366) Three Storey House for Sale in Nugegoda Delkada,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 45,000,000",4 days
https://ikman.lk/en/ad/aturugiriyen-alut-m-nivsk-vikiniimtt-for-sale-colombo,අතුරුගිරියෙන් අලුත් ම නිවසක් විකිනීමට,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 25,500,000",4 days
https://ikman.lk/en/ad/ph839-three-storey-house-for-sale-in-maharagama-for-sale-colombo-7,(PH839) Three Storey House for Sale in Maharagama,Bedrooms: 6 | Bathrooms: 3,MEMBER,"Rs 72,500,000",4 days
https://ikman.lk/en/ad/ph550-two-storey-house-for-sale-in-maharagama-for-sale-colombo-7,(PH550) Two Storey House for Sale in Maharagama,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 70,000,000",4 days
https://ikman.lk/en/ad/ph994-two-storey-house-for-sale-in-maharagama-for-sale-colombo-2,(PH994) Two Storey House for Sale in Maharagama,Bedrooms: 5 | Bathrooms: 2,MEMBER,"Rs 48,000,000",4 days
https://ikman.lk/en/ad/gated-comminity-house-for-sale-in-nugegoda-ch1774-for-sale-colombo-5,Gated Comminity House For Sale In Nugegoda - CH1774,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 48,000,000",4 days
https://ikman.lk/en/ad/ph764-luxury-three-storey-house-for-sale-in-maharagama-for-sale-colombo-3,(PH764) Luxury Three Storey House for Sale in Maharagama,Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 105,000,000",4 days
https://ikman.lk/en/ad/colombo-07-super-location-luxury-house-for-sale-for-sale-colombo-54,Colombo 07 Super Location Luxury House For Sale,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 230,000,000",4 days
https://ikman.lk/en/ad/nugegoda-super-luxurious-house-for-sale-for-sale-colombo-14,Nugegoda Super Luxurious House For Sale.,Bedrooms: 5 | Bathrooms: 8,MEMBER,"Rs 270,000,000",4 days
https://ikman.lk/en/ad/paadukk-ngryen-angsmpuurnn-nivsk-kk-15073-for-sale-colombo,🏡✨ පාදුක්ක නගරයෙන් අංගසම්පූර්ණ නිවසක් / KK 15073,Bedrooms: 2 | Bathrooms: 1,MEMBER,"Rs 9,500,000",4 days
https://ikman.lk/en/ad/ph522-two-storey-house-for-sale-in-nugegoda-for-sale-colombo-8,(PH522) Two Storey House for Sale in Nugegoda,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 120,000,000",4 days
https://ikman.lk/en/ad/modern-two-story-house-for-sale-in-nugegoda-for-sale-colombo-2,Modern Two Story House for Sale in Nugegoda,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 80,000,000",4 days
https://ikman.lk/en/ad/ph1000-2-storey-houses-for-sale-in-mirihana-for-sale-colombo-1,(PH1000) 2 Storey Houses for Sale in Mirihana,Bedrooms: 9 | Bathrooms: 5,MEMBER,"Rs 95,000,000",4 days
https://ikman.lk/en/ad/ph944-super-luxury-modern-house-for-sale-boralesgamuwa-for-sale-colombo-8,(PH944) Super Luxury modern House for Sale Boralesgamuwa,Bedrooms: 4 | Bathrooms: 6,MEMBER,"Rs 185,000,000",4 days
https://ikman.lk/en/ad/thalawathugoda-gated-community-luxury-house-for-sale-prime-location-for-sale-colombo-17,Thalawathugoda Gated Community Luxury House For Sale Prime Location,Bedrooms: 4 | Bathrooms: 5,MEMBER,"Rs 82,000,000",4 days
https://ikman.lk/en/ad/valuable-brand-new-house-in-homagama-for-sale-colombo,Valuable Brand new House In Homagama,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 18,800,000",4 days
https://ikman.lk/en/ad/house-for-sale-in-thalapathpitiya-nugegoda-for-sale-colombo-3,"House for Sale in Thalapathpitiya, Nugegoda",Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 48,000,000",4 days
https://ikman.lk/en/ad/spacious-family-home-for-sale-in-pannipitiya-12-perches-for-sale-colombo,Spacious Family Home for Sale in Pannipitiya – 12 Perches,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 79,500,000",4 days
https://ikman.lk/en/ad/well-build-brand-new-single-house-sale-homagama-for-sale-colombo,Well Build Brand New Single House Sale Homagama,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 19,500,000",4 days
https://ikman.lk/en/ad/single-storied-house-for-sale-homagama-for-sale-colombo,Single Storied House For Sale Homagama,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 16,700,000",4 days
https://ikman.lk/en/ad/brand-new-2-story-house-for-sale-in-piliyandala-for-sale-colombo-181,Brand New 2 Story House for Sale in Piliyandala,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 44,000,000",4 days
https://ikman.lk/en/ad/4-bedroom-family-home-for-sale-in-malabe-for-sale-colombo,4 Bedroom Family Home for Sale in Malabe,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 25,000,000",4 days
https://ikman.lk/en/ad/beautiful-modern-house-for-sale-in-malabe-for-sale-colombo-3,Beautiful Modern House for Sale in Malabe,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 71,000,000",4 days
https://ikman.lk/en/ad/modern-box-type-brand-new-home-for-sale-malabe-prime-area-for-sale-colombo,Modern Box-Type Brand New Home for Sale – Malabe Prime Area,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 38,000,000",4 days
https://ikman.lk/en/ad/modern-luxury-home-for-sale-athurugiriya-for-sale-colombo,Modern Luxury Home for Sale – Athurugiriya,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 47,500,000",4 days
https://ikman.lk/en/ad/2-storied-brand-new-house-in-talawatugoda-for-sale-colombo-1,2 storied Brand New house In Talawatugoda,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 69,500,000",4 days
https://ikman.lk/en/ad/with-furniture-2-storey-house-for-sale-athurugiriya-highway-for-sale-colombo-21,With Furniture 2-Storey House for Sale – Athurugiriya highway,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 34,000,000",4 days
https://ikman.lk/en/ad/single-storey-house-for-sale-millennium-city-for-sale-colombo-12,Single-Storey House for Sale – Millennium City,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 19,900,000",4 days
https://ikman.lk/en/ad/modern-architect-designed-house-for-sale-athurugiriya-for-sale-colombo-3,Modern Architect-Designed House for Sale Athurugiriya,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 28,500,000",4 days
https://ikman.lk/en/ad/modern-2-storey-house-for-sale-grandpass-colombo-14-for-sale-colombo,"Modern 2-Storey House for Sale – Grandpass, Colombo 14",Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 12,000,000",4 days
https://ikman.lk/en/ad/thalawathugoda-house-for-sale-for-sale-colombo-218,Thalawathugoda House for Sale,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 67,000,000",4 days
https://ikman.lk/en/ad/super-brand-new-house-sale-talawatugoda-for-sale-colombo-7,Super Brand new House Sale Talawatugoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 53,500,000",4 days
https://ikman.lk/en/ad/house-sale-with-furniture-for-sale-colombo-1,House Sale With Furniture,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 35,000,000",4 days
https://ikman.lk/en/ad/brand-new-modern-house-for-sale-in-godagama-junction-for-sale-colombo,Brand New Modern house for sale in Godagama junction,Bedrooms: 3 | Bathrooms: 2,,"Rs 19,500,000",4 days
https://ikman.lk/en/ad/vel-yaayktt-maayimv-kaaptt-paarttm-muhunnlaa-nivsk-kk-14653-for-sale-colombo,🌾 වෙල් යායකට මායිම්ව 🛣️ කාපට් පාරටම මුහුණලා නිවසක් / KK 14653,Bedrooms: 5 | Bathrooms: 1,MEMBER,"Rs 8,800,000",4 days
https://ikman.lk/en/ad/beautiful-brand-new-house-sale-malabe-for-sale-colombo-31,Beautiful Brand New House Sale Malabe,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 49,000,000",4 days
https://ikman.lk/en/ad/all-facility-with-brand-new-house-in-malabe-for-sale-colombo-16,All Facility With Brand New House In Malabe,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 34,000,000",4 days
https://ikman.lk/en/ad/luxury-brand-new-house-for-sale-in-piliyandala-kesbewa-for-sale-colombo-14,Luxury Brand New House for sale in Piliyandala Kesbewa,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 44,000,000",4 days
https://ikman.lk/en/ad/single-story-brand-new-house-for-sale-in-piliyandala-for-sale-colombo-38,Single Story Brand New House for Sale in Piliyandala,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 23,500,000",4 days
https://ikman.lk/en/ad/brand-new-2-story-house-for-sale-in-boralesgamuwa-for-sale-colombo-1,Brand New 2 Story House for Sale in Boralesgamuwa,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 29,500,000",4 days
https://ikman.lk/en/ad/brand-new-luxury-house-for-sale-in-dehiwala-for-sale-colombo-1,brand new luxury house for sale in dehiwala,Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 180,000,000",4 days
https://ikman.lk/en/ad/architecture-designed-luxury-house-in-malabe-for-sale-colombo,Architecture Designed Luxury House In Malabe,Bedrooms: 4 | Bathrooms: 5,MEMBER,"Rs 59,500,000",4 days
https://ikman.lk/en/ad/beautiful-modern-brand-new-house-for-sale-in-athurugiriya-for-sale-colombo-12,Beautiful Modern Brand New House for Sale in Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 31,500,000",4 days
